model_id,mimeType,tag_id,value,quality,timestamp
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20313,192,2021-03-18T18:39:52.257Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20728,192,2021-03-18T18:39:52.257Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20315,192,2021-03-18T18:39:54.257Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20730,192,2021-03-18T18:39:54.257Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20318,192,2021-03-18T18:39:56.259Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20733,192,2021-03-18T18:39:56.259Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20320,192,2021-03-18T18:39:58.262Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20735,192,2021-03-18T18:39:58.262Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20323,192,2021-03-18T18:40:00.263Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20738,192,2021-03-18T18:40:00.263Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20326,192,2021-03-18T18:40:02.266Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20741,192,2021-03-18T18:40:02.266Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20328,192,2021-03-18T18:40:04.267Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20743,192,2021-03-18T18:40:04.267Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20331,192,2021-03-18T18:40:06.268Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20746,192,2021-03-18T18:40:06.268Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20333,192,2021-03-18T18:40:08.27Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20748,192,2021-03-18T18:40:08.27Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20335,192,2021-03-18T18:40:10.274Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20751,192,2021-03-18T18:40:10.274Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20338,192,2021-03-18T18:40:12.279Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20754,192,2021-03-18T18:40:12.279Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20340,192,2021-03-18T18:40:14.281Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20756,192,2021-03-18T18:40:14.281Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20343,192,2021-03-18T18:40:16.283Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20759,192,2021-03-18T18:40:16.283Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20345,192,2021-03-18T18:40:18.284Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20761,192,2021-03-18T18:40:18.284Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20348,192,2021-03-18T18:40:20.287Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20764,192,2021-03-18T18:40:20.287Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20351,192,2021-03-18T18:40:22.289Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20767,192,2021-03-18T18:40:22.289Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20353,192,2021-03-18T18:40:24.291Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20769,192,2021-03-18T18:40:24.291Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20356,192,2021-03-18T18:40:26.293Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20772,192,2021-03-18T18:40:26.293Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20359,192,2021-03-18T18:40:28.294Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20775,192,2021-03-18T18:40:28.294Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20361,192,2021-03-18T18:40:30.296Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20777,192,2021-03-18T18:40:30.296Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20364,192,2021-03-18T18:40:32.299Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20780,192,2021-03-18T18:40:32.299Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20366,192,2021-03-18T18:40:34.299Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20782,192,2021-03-18T18:40:34.299Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20369,192,2021-03-18T18:40:36.301Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20785,192,2021-03-18T18:40:36.301Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20372,192,2021-03-18T18:40:38.302Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20788,192,2021-03-18T18:40:38.302Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20374,192,2021-03-18T18:40:40.304Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20790,192,2021-03-18T18:40:40.304Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20377,192,2021-03-18T18:40:42.304Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20793,192,2021-03-18T18:40:42.304Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20379,192,2021-03-18T18:40:44.305Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20795,192,2021-03-18T18:40:44.305Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20382,192,2021-03-18T18:40:46.307Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20798,192,2021-03-18T18:40:46.307Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20384,192,2021-03-18T18:40:48.308Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20801,192,2021-03-18T18:40:48.308Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20386,192,2021-03-18T18:40:50.309Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20803,192,2021-03-18T18:40:50.309Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20389,192,2021-03-18T18:40:52.311Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20806,192,2021-03-18T18:40:52.311Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20392,192,2021-03-18T18:40:54.312Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20809,192,2021-03-18T18:40:54.312Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20394,192,2021-03-18T18:40:56.315Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20811,192,2021-03-18T18:40:56.315Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20397,192,2021-03-18T18:40:58.318Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20814,192,2021-03-18T18:40:58.318Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20399,192,2021-03-18T18:41:00.32Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20816,192,2021-03-18T18:41:00.32Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20402,192,2021-03-18T18:41:02.322Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20819,192,2021-03-18T18:41:02.322Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20405,192,2021-03-18T18:41:04.326Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20822,192,2021-03-18T18:41:04.326Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20407,192,2021-03-18T18:41:06.326Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20824,192,2021-03-18T18:41:06.326Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20410,192,2021-03-18T18:41:08.328Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20827,192,2021-03-18T18:41:08.328Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20412,192,2021-03-18T18:41:10.33Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20829,192,2021-03-18T18:41:10.33Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20415,192,2021-03-18T18:41:12.331Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20832,192,2021-03-18T18:41:12.331Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20418,192,2021-03-18T18:41:14.333Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20835,192,2021-03-18T18:41:14.333Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20420,192,2021-03-18T18:41:16.334Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20837,192,2021-03-18T18:41:16.334Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20423,192,2021-03-18T18:41:18.335Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20840,192,2021-03-18T18:41:18.335Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20426,192,2021-03-18T18:41:20.337Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20843,192,2021-03-18T18:41:20.337Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20428,192,2021-03-18T18:41:22.338Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20845,192,2021-03-18T18:41:22.338Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20431,192,2021-03-18T18:41:24.34Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20848,192,2021-03-18T18:41:24.34Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20433,192,2021-03-18T18:41:26.343Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20850,192,2021-03-18T18:41:26.343Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20435,192,2021-03-18T18:41:28.345Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20853,192,2021-03-18T18:41:28.345Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20438,192,2021-03-18T18:41:30.348Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20856,192,2021-03-18T18:41:30.348Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20440,192,2021-03-18T18:41:32.35Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20858,192,2021-03-18T18:41:32.35Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20443,192,2021-03-18T18:41:34.351Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20861,192,2021-03-18T18:41:34.351Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20445,192,2021-03-18T18:41:36.353Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20863,192,2021-03-18T18:41:36.353Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20448,192,2021-03-18T18:41:38.354Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20866,192,2021-03-18T18:41:38.354Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20451,192,2021-03-18T18:41:40.355Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20869,192,2021-03-18T18:41:40.355Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20453,192,2021-03-18T18:41:42.355Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20871,192,2021-03-18T18:41:42.355Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20456,192,2021-03-18T18:41:44.356Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20874,192,2021-03-18T18:41:44.356Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20459,192,2021-03-18T18:41:46.358Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20877,192,2021-03-18T18:41:46.358Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20461,192,2021-03-18T18:41:48.36Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20879,192,2021-03-18T18:41:48.36Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20464,192,2021-03-18T18:41:50.362Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20882,192,2021-03-18T18:41:50.362Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20466,192,2021-03-18T18:41:52.364Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20884,192,2021-03-18T18:41:52.364Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20469,192,2021-03-18T18:41:54.365Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20887,192,2021-03-18T18:41:54.365Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20472,192,2021-03-18T18:41:56.368Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20890,192,2021-03-18T18:41:56.368Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20474,192,2021-03-18T18:41:58.368Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20892,192,2021-03-18T18:41:58.368Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20477,192,2021-03-18T18:42:00.373Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20895,192,2021-03-18T18:42:00.373Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20479,192,2021-03-18T18:42:02.375Z
iot-model.OEE-ts-data.OEE_Data.TotalCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.TotalCount,20897,192,2021-03-18T18:42:02.375Z
iot-model.OEE-ts-data.OEE_Data.GoodCount,x-ra/cip/real,ra-ftld://driver-ftld/RNA://$Global/FTEG::[ftegem]OEE_Data.GoodCount,20482,192,2021-03-18T18:42:04.377Z
